"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
6114,"Eucalyptus ovata subsp. grandiflora",140.841111111111,-37.4655555555556,"139","115","51","3537","270","45","225","94","185","185","94","709","101","20","44","282","78","78","282"
6119,"Eucalyptus falciformis",140.554722222222,-37.6897222222222,"135","100","51","3161","246","51","195","95","176","176","95","826","121","22","47","340","87","87","340"
6121,"Eucalyptus ovata subsp. grandiflora",140.425833333333,-37.42,"141","108","51","3329","262","54","208","100","185","185","100","730","109","20","48","304","75","75","304"
6136,"Eucalyptus camaldulensis subsp. minima",135.405833333333,-33.7211111111111,"166","110","53","3488","277","71","206","120","209","209","120","414","70","9","58","188","36","36","188"
6147,"Eucalyptus vicina",145.897222222222,-32.7316666666667,"173","133","45","5772","328","35","293","176","111","247","98","423","47","27","18","120","94","98","98"
6148,"Eucalyptus chloroclada",146.367777777778,-32.0541666666667,"175","130","44","5855","327","35","292","243","111","249","98","459","50","28","18","140","96","126","99"
6157,"Eucalyptus volcanica",150.102777777778,-30.2708333333333,"146","143","48","5595","294","-1","295","216","110","216","72","961","128","57","25","320","198","320","202"
6158,"Eucalyptus viminalis subsp. viminalis",150.164722222222,-30.2741666666667,"139","141","48","5542","286","-7","293","208","104","208","66","1006","131","61","23","329","208","329","216"
6160,"Eucalyptus nandewarica",150.201111111111,-30.3002777777778,"138","141","48","5543","285","-7","292","207","103","207","65","1020","134","62","24","334","210","334","219"
6164,"Eucalyptus nandewarica",150.099444444444,-30.0633333333333,"162","147","48","5630","311","10","301","231","87","231","87","835","113","46","28","290","165","290","165"
6168,"Eucalyptus exserta",150.778888888889,-28.7966666666667,"186","150","50","5432","329","30","299","252","112","252","112","669","89","32","34","249","109","249","109"
6170,"Eucalyptus crebra",151.247777777778,-28.8313888888889,"177","150","51","5242","318","24","294","240","106","240","106","712","90","35","34","264","117","264","117"
6171,"Eucalyptus dealbata",151.247777777778,-28.8313888888889,"177","150","51","5242","318","24","294","240","106","240","106","712","90","35","34","264","117","264","117"
6172,"Eucalyptus viridis x E. woollsiana",151.095,-28.4827777777778,"186","149","50","5249","326","33","293","250","115","250","115","667","87","31","33","247","105","247","105"
6173,"Eucalyptus terrica",151.214166666667,-28.4508333333333,"185","148","51","5168","323","33","290","247","115","247","115","672","87","32","33","249","107","249","107"
6175,"Eucalyptus infera",151.653888888889,-28.1775,"171","139","50","4846","300","27","273","229","105","229","105","699","91","30","33","250","108","250","108"
6175,"Eucalyptus infera x E. tereticornis?",151.653888888889,-28.1775,"171","139","50","4846","300","27","273","229","105","229","105","699","91","30","33","250","108","250","108"
6176,"Eucalyptus viridis",151.661666666667,-28.1944444444444,"171","139","50","4846","300","27","273","229","105","229","105","699","91","30","33","250","108","250","108"
6177,"Eucalyptus bakeri",151.660833333333,-28.2091666666667,"168","138","50","4853","296","25","271","226","102","226","102","707","92","31","33","254","111","254","111"
6191,"Eucalyptus scias subsp. apoda",152.175555555556,-28.8525,"143","116","49","4317","254","20","234","195","94","195","84","1095","143","50","35","416","165","416","171"
6194,"Eucalyptus nicholii",152.148333333333,-29.0361111111111,"146","119","49","4347","259","20","239","199","97","199","87","1039","138","49","36","400","160","400","162"
6196,"Eucalyptus scoparia",151.914444444444,-29.0708333333333,"143","124","49","4579","262","11","251","198","115","198","81","893","115","44","33","332","151","332","154"
6197,"Eucalyptus boliviana",151.916111111111,-29.3530555555556,"140","126","50","4589","260","9","251","196","113","196","78","897","122","43","36","349","149","349","149"
6203,"Eucalyptus notabilis",152.203611111111,-29.6127777777778,"139","119","50","4331","253","15","238","192","89","192","81","1127","167","48","41","456","156","456","163"
6205,"Eucalyptus robusta",153.277777777778,-29.8263888888889,"191","95","48","3539","273","79","194","220","149","232","142","1488","196","49","37","548","192","467","272"
6206,"Eucalyptus resinifera subsp. hemilampra",153.251944444444,-29.8033333333333,"191","95","48","3539","273","79","194","220","149","232","142","1488","196","49","37","548","192","467","272"
6217,"Eucalyptus acaciiformis",152.322777777778,-30.4766666666667,"117","108","48","4160","225","4","221","165","69","167","61","1247","170","50","34","461","182","449","236"
6217,"Eucalyptus acaciiformis",152.322777777778,-29.4872222222222,"140","115","50","4214","249","19","230","191","91","191","83","1254","181","51","41","503","167","503","181"
6219,"Eucalyptus camphora subsp. relicta",151.938611111111,-30.0061111111111,"130","122","49","4499","249","4","245","185","70","185","70","906","138","44","39","359","136","359","136"
6228,"Eucalyptus elliptica",151.769444444444,-31.0502777777778,"125","126","50","4591","247","-5","252","182","73","182","65","897","127","50","31","327","159","327","167"
6231,"Eucalyptus volcanica",151.855555555556,-31.1536111111111,"125","123","49","4494","245","-2","247","180","74","180","65","977","138","51","31","354","162","354","178"
6241,"Eucalyptus glaucina",151.381666666667,-32.7533333333333,"175","120","50","4312","289","49","240","224","125","227","116","842","106","34","31","307","122","289","146"
6242,"Eucalyptus dealbata",150.664166666667,-32.5533333333333,"157","133","49","4854","290","21","269","216","102","216","92","757","107","40","32","279","126","279","131"
6249,"Eucalyptus longifolia",151.351666666667,-32.9213888888889,"170","114","49","4218","279","48","231","219","122","221","113","937","111","36","29","329","137","305","167"
6258,"Angophora inopina",151.491666666667,-33.1869444444444,"177","96","48","3790","266","67","199","221","132","222","125","1255","161","63","30","441","197","386","264"
6263,"Eucalyptus baeuerlenii",150.372777777778,-33.7275,"130","111","46","4506","250","12","238","182","79","185","70","1280","169","57","32","477","196","433","247"
6276,"Eucalyptus corticosa",150.240277777778,-32.8572222222222,"136","125","47","4882","270","8","262","197","72","197","72","803","104","48","26","275","154","275","154"
6277,"Eucalyptus cinerea subsp. cinerea",149.685833333333,-33.1383333333333,"122","123","46","4985","262","0","262","182","91","185","57","828","86","56","13","230","177","230","202"
6282,"Eucalyptus macarthurii",150.056944444444,-33.9708333333333,"102","102","45","4503","224","-2","226","155","51","158","43","1213","127","75","15","359","262","354","297"
6283,"Eucalyptus pauciflora subsp. pauciflora x E. radiata subsp. radiata",150.055555555556,-33.9711111111111,"102","102","45","4503","224","-2","226","155","51","158","43","1213","127","75","15","359","262","354","297"
6284,"Eucalyptus blaxlandii",150.109166666667,-33.9847222222222,"109","106","45","4515","232","0","232","162","58","165","49","1189","129","69","17","367","244","355","282"
6297,"Eucalyptus rubida subsp. rubida",149.873888888889,-35.02,"130","123","47","4691","267","7","260","187","78","189","68","712","73","42","14","202","145","186","149"
6303,"Eucalyptus triflora",150.138055555556,-35.0891666666667,"129","115","47","4380","254","12","242","181","79","183","70","974","109","60","17","292","194","267","216"
6306,"Eucalyptus scias subsp. scias",150.407222222222,-35.1027777777778,"149","99","48","3807","251","46","205","181","105","196","98","1253","146","68","23","395","221","336","278"
6307,"Eucalyptus botryoides",150.407222222222,-35.1027777777778,"149","99","48","3807","251","46","205","181","105","196","98","1253","146","68","23","395","221","336","278"
6312,"Eucalyptus baeuerlenii",149.958055555556,-35.5427777777778,"122","118","48","4391","249","5","244","176","73","177","64","980","108","61","16","289","195","260","220"
6319,"Eucalyptus rubida subsp. rubida",149.375833333333,-35.7469444444444,"105","127","47","4810","247","-19","266","129","51","166","43","867","84","61","11","237","189","215","196"
6323,"Eucalyptus pulverulenta",149.295833333333,-35.9505555555556,"103","129","48","4765","243","-23","266","126","48","163","40","803","80","54","13","224","169","204","170"
6333,"Eucalyptus camphora subsp. humeana",148.805833333333,-37.0541666666667,"103","119","49","4277","231","-10","241","122","137","156","46","787","84","53","12","229","181","191","189"
6349,"Eucalyptus tetraptera",123.648333333333,-33.3138888888889,"165","125","55","3577","285","58","227","126","209","209","118","420","55","18","34","156","60","60","148"
6350,"Eucalyptus discreta - E. sp. 'Madura Beach' intergrade",123.648888888889,-33.3116666666667,"165","125","55","3577","285","58","227","126","209","209","118","420","55","18","34","156","60","60","148"
6355,"Eucalyptus laevis",123.631944444444,-33.2652777777778,"166","126","55","3613","287","59","228","127","211","211","119","411","54","18","34","152","58","58","144"
6359,"Eucalyptus annettae",123.701944444444,-33.6580555555556,"165","119","55","3345","276","63","213","129","206","206","121","470","63","17","41","183","58","64","178"
6370,"Eucalyptus conferruminata subsp. 'eastern mainland'",123.208055555556,-33.9780555555556,"165","111","56","3114","268","70","198","124","203","203","124","565","82","17","47","232","61","67","232"
6377,"Eucalyptus forrestiana",122.472222222222,-33.4438888888889,"165","114","54","3407","277","67","210","121","207","207","121","475","62","18","40","181","61","61","181"
6378,"Eucalyptus macrandra",121.924444444444,-33.7722222222222,"170","103","55","3025","268","82","186","131","207","209","131","582","90","15","51","245","56","66","245"
6382,"Eucalyptus kessellii subsp. kessellii",121.938611111111,-32.8869444444444,"167","120","51","3924","293","62","231","124","216","216","116","336","42","19","26","117","61","61","110"
6383,"Eucalyptus sp. 'Fraser Range' (aff. ridigula)",121.556388888889,-32.7866666666667,"167","122","51","4050","297","61","236","123","207","218","115","340","41","19","25","116","62","63","109"
6387,"Eucalyptus flindersii",138.551944444444,-31.5036111111111,"155","144","47","5840","317","13","304","88","198","229","79","450","59","20","36","174","75","83","161"
6388,"Eucalyptus goniocalyx subsp. exposa",138.551944444444,-31.5036111111111,"155","144","47","5840","317","13","304","88","198","229","79","450","59","20","36","174","75","83","161"
6389,"Eucalyptus camaldulensis subsp. minima",138.602777777778,-31.5272222222222,"164","145","47","5835","325","21","304","97","207","238","88","423","58","17","39","170","68","78","152"
6401,"Eucalyptus nudicaulis",139.930833333333,-20.9680555555556,"240","145","50","5012","371","82","289","287","169","295","169","455","112","4","96","284","18","271","18"
6403,"Eucalyptus herbertiana",139.7175,-20.1269444444444,"251","144","51","4639","374","97","277","293","185","300","185","488","125","3","101","314","16","223","16"
6413,"Eucalyptus provecta",143.783333333333,-18.6152777777778,"230","149","57","3647","350","91","259","267","192","270","178","801","226","4","115","548","15","395","17"
6414,"Eucalyptus shrileyi (square fruit form)",143.886388888889,-18.5427777777778,"228","148","57","3628","347","90","257","265","190","268","176","799","226","4","115","547","15","396","17"
6419,"Eucalyptus lockyeri",145.3775,-17.3891666666667,"199","110","56","2792","289","96","193","225","168","230","159","1266","250","22","83","741","69","635","88"
6422,"Eucalyptus leptophleba",145.430833333333,-17.1375,"216","102","56","2609","299","120","179","241","187","245","179","1787","362","31","83","1041","105","866","130"
6438,"Eucalyptus biterranea",144.97,-15.2702777777778,"245","86","59","2004","314","170","144","263","221","266","216","1531","357","14","97","973","48","556","67"
6447,"Eucalyptus portuensis",148.771111111111,-20.2861111111111,"233","93","51","3069","310","131","179","264","216","267","189","1394","302","18","86","813","59","734","88"
6449,"Eucalyptus macta",148.480277777778,-21.1683333333333,"194","115","51","3745","293","71","222","232","152","236","141","998","187","17","70","511","71","491","87"
6453,"Eucalyptus crebra",148.559722222222,-21.9922222222222,"218","123","52","3918","320","85","235","261","174","261","162","657","110","12","61","300","53","300","61"
6455,"Eucalyptus baileyana",149.119166666667,-23.7311111111111,"205","139","52","4476","324","60","264","255","154","255","141","712","114","22","55","334","78","334","81"
6456,"Eucalyptus acmenoides (E. contracta)",149.071666666667,-23.7955555555556,"182","138","51","4603","304","38","266","234","130","234","117","775","118","25","50","344","91","344","97"
6457,"Eucalyptus propinqua (Blackdown variant)",149.070833333333,-23.795,"182","138","51","4603","304","38","266","234","130","234","117","775","118","25","50","344","91","344","97"
6464,"Eucalyptus chloroclada",148.628055555556,-25.4547222222222,"194","154","51","5259","331","32","299","255","136","255","121","656","107","19","48","285","83","285","94"
6472,"Eucalyptus beaniana",149.9725,-25.1911111111111,"200","148","52","4903","328","45","283","257","146","257","132","697","101","27","43","286","97","286","101"
