unique_ID,Long,Lat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,species,year,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies,binomen,subsp,variety,habit,height_min_mm,leaf_width_min_mm,leaf_length_min_mm,fruit_width_min_mm,fruit_length_min_mm,height_max_mm,leaf_width_max_mm,leaf_length_max_mm,fruit_width_max_mm,fruit_length_max_mm,mid_mm_height,mid_mm_leaf_width,mid_mm_leaf_length,mid_mm_fruit_width,mid_mm_fruit_length,desc,source
704,149.06944444444443,-23.810555555555556,182,138,51,4603,304,38,266,234,130,234,117,775,118,25,50,344,91,344,97,Eucalyptus sphaerocarpa,1994,Eucalyptus,Eucalyptus,Eucalyptus,Fraxinales,NA,sphaerocarpa,NA,Eucalyptus sphaerocarpa,NA,NA,tree,NA,15,90,10,9,45000,25,140,13,11,45000,20,115,11.5,10,"Tree to 45 m. Bark grey to grey-brown. Adult leaves acuminate to uncinate; lamina 9-14 cm long, 1.5-2.5 cm wide, grey-green; lateral veins just visible, at 40Â°â€“45Â°; intramarginal vein up to 1 mm from margin; petiole flattened or channelled, 10-20 mm long. Umbels 7-11-flowered; peduncle flattened, 8-12 mm long; pedicels flattened or angular 1-4 mm long. Buds ovoid or fusiform; operculum conical or hemispherical, approx 4 mm long, 4-5 mm wide; hypanthium hemispherical, 3-4 mm long, 4-5 mm wide. Fruits smooth, 9-11 mm long, 10-13 mm wide; valves usually 3. Seeds brown. Blackdown. Stringybark. Fig. 58 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
712,150.95333333333332,-23.801111111111112,222,109,51,3652,315,104,211,264,180,264,170,817,132,25,54,364,88,364,93,Eucalyptus moluccana,1994,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,NA,moluccana,NA,Eucalyptus moluccana,NA,NA,tree,NA,20,85,4,5,30000,33,140,6,9,30000,26.5,112.5,5,7,"Tree to 30 m. Bark rough, fibrous, grey on half trunk or sometimes more, then smooth, sometimes shining, grey or white above and deciduous in hanging ribbons. Juvenile leaves ovate, sometimes suborbicular, green. Adult leaves broadly lanceolate to lanceolate, acuminate; lamina 8.5-14 cm long, 2-3.3 cm wide, shining, green; lateral veins at 25Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete to slightly flattened, 15-25 mm long. Peduncle terete or angular, 5-13 mm long; pedicels 1-7 mm long. Buds fusiform; operculum conical, 3-5 mm long, 3-4 mm wide, hypanthium obconical, 3-4 mm long and wide. Fruits ovoid to suburceolate, often ribbed, 5-9 mm long, 4-6 mm wide. Grey. Box. Fig. 102Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
713,151.43166666666664,-24.11138888888889,223,102,51,3510,312,112,200,263,182,263,173,1017,172,26,57,470,104,470,119,Eucalyptus tereticornis subsp. tereticornis,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,tereticornis,tereticornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,152.3686111111111,-25.17638888888889,213,106,52,3484,303,100,203,251,172,253,164,1074,163,31,50,458,122,457,139,Eucalyptus latisinensis,1994,Eucalyptus,Eucalyptus,Eucalyptus,White-mahoganies,NA,latisinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,152.37222222222223,-25.17,213,106,52,3484,303,100,203,251,172,253,164,1074,163,31,50,458,122,457,139,Eucalyptus hallii,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Connexentes,NA,hallii,NA,Eucalyptus hallii,NA,NA,tree,NA,15,100,5,5,17000,30,180,7,8,17000,22.5,140,6,6.5,"Tree to 17 m. Bark pink-grey to grey or dark grey. Juvenile leaves opposite or subopposite, lanceolate, grey to grey-green, discolorous. Adult leaves alternate, lanceolate, sometimes falcate, acuminate, thick; lamina 10-18 cm long, 1.5-3 cm wide, green or grey-green, concolorous; lateral veins faint, at 40Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole slightly flattened, 20-35 mm long. Umbels 7-flowered; peduncle angular, 5-10 mm long; pedicels absent or slightly flattened, to 3 mm long. Buds ovoid or clavate; operculum hemispherical to subconical, 2-4 mm long, 4-5 mm wide; hypanthium obconical, 4-5 mm long and wide. Fruits obconical, 5-8 mm long, 5-7 mm wide; disc broad, convex; valves 3, exserted. Goodwood. Gum. Fig. 90Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
717,152.58055555555555,-26.135555555555555,205,124,52,3899,309,73,236,250,159,250,150,1068,157,34,45,444,135,444,151,Eucalyptus siderophloia,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,siderophloia,NA,Eucalyptus siderophloia,NA,NA,tree,NA,10,80,5,6,45000,20,150,7,8,45000,15,115,6,7,"Tree to 45 m. Bark rough on trunk and at least larger branches, sometimes smooth above, grey to grey-black. Juvenile leaves ovate to broadly lanceolate, green, discolorous. Adult leaves lanceolate to broadly lanceolate, acuminate; lamina 8-15 cm long, 1-2 cm wide, dull, green or grey-green; lateral veins just visible, at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole 10-17 mm long. Conflorescence terminal, paniculate; umbels 7-flowered; peduncle quadrangular, 6-12 mm long; pedicels 2-4 mm long. Buds fusiform; operculum conical, sometimes rostrate, 3-4 mm long and wide; hypanthium obconical, 2-4 mm long, 3-4 mm wide. Fruits obconical, 6-8 mm long, 5-7 mm wide; disc narrow, descending; valves usually 4, exserted. Northern. Grey Ironbark. Fig. 104Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
718,152.98333333333332,-26.802500000000002,201,101,50,3557,288,86,202,240,159,242,151,1722,251,43,48,734,192,669,242,Eucalyptus racemosa,1994,Eucalyptus,Eucalyptus,Eucalyptus,Psathyroxyla,Haemastomae,racemosa,NA,Eucalyptus racemosa,NA,NA,tree,NA,10,70,6,4,15000,15,140,7,5,15000,12.5,105,6.5,4.5,"Tree to 15 m. Bark smooth throughout, white or yellow-white, with insect â€˜scribblesâ€™. Juvenile leaves narrowly lanceolate. Adult leaves narrowly lanceolate to lanceolate, acuminate, oblique, thin; lamina 7-14 cm long, 1-1.5 cm wide, green; lateral veins just visible, at 15Â°â€“30Â°; intramarginal vein 1-2 mm from margin; petiole flattened or channelled, 10-15 mm long. Umbels 7-15-flowered; peduncle angular, 7-12 mm long; pedicels 4-6 mm long. Operculum conical, 1-2 mm long, 2-3 mm wide; hypanthium obconical, 2-3 mm long and wide. Fruits hemispherical, subpyriform or subglobular, 4-5 mm long, 6-7 mm wide; disc brown, usually convex, sometimes level; valves 4, level or included. Seeds red-brown. Scribbly. Gum, Snappy. Gum. Fig. 60Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
719,152.95499999999998,-26.848888888888887,200,105,50,3643,289,83,206,240,158,242,149,1649,244,42,48,707,180,654,223,Eucalyptus conglomerata,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,conglomerata,NA,Eucalyptus conglomerata,NA,NA,tree,NA,15,60,5,4,12000,25,100,8,6,12000,20,80,6.5,5,"Tree or shrub to 12 m. Bark grey to grey-brown. Juvenile leaves ovate-lanceolate, thick, green, almost concolorous. Adult leaves lanceolate, mucronate, thick; lamina 6-10 cm long, 1.5-2.5 cm wide, dull, green, concolorous; lateral veins faint, at 20Â°â€“35Â°; intramarginal vein up to 2 mm from margin; petiole channelled, 10-17 mm long. Umbels 7â€“many-flowered; peduncle angular or flattened, 5-10 mm long; pedicels absent. Buds fusiform; operculum conical, 2-3 mm long, 3-4 mm wide; hypanthium obconical, 3-4 mm long and wide. Fruits globular or subglobular, 4-6 mm long, 5-8 mm wide; disc broad, descending; valves 3 or 4, included. Swamp. Stringybark. Fig. 57Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
720,152.88083333333333,-26.895,196,108,51,3702,288,78,210,237,153,239,144,1636,242,42,48,700,181,650,224,Eucalyptus kabiana,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,kabiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,151.56055555555557,-29.745833333333334,140,134,50,4877,269,2,267,189,110,199,74,839,113,41,32,310,142,299,151,Eucalyptus blakelyi,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,blakelyi,NA,Eucalyptus blakelyi,NA,NA,tree,NA,NA,NA,4,4,25000,NA,NA,8,7,25000,NA,NA,6,5.5,"Tree to 25 m. Bark smooth throughout, white or grey with grey-blue, pink or cream-yellow patches. Juvenile leaves ovate to suborbicular, grey-green, concolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate, moderately thick lamina 9-16 cm long, 1-2 cm wide, green; lateral veins at 35Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole Â±terete, 15-22 mm long. Umbels 7-11-flowered; peduncle terete or angular, 7-19 mm long; pedicels 1-10 mm long. Buds conical, sometimes glaucous; operculum conical, 5-8 mm long, 3-5 mm wide; hypanthium hemispherical, 3-4 mm long, 3-5 mm wide. Fruits ovoid, subglobular or hemispherical, 4-7 mm long, 4-8 mm wide; disc broad, ascending; valves 3 or 4. Seeds brown-black. Blakelyâ€™s Red. Gum. Fig. 91 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
723,150.48722222222221,-29.90361111111111,165,153,49,5584,315,8,307,235,130,235,92,778,102,40,30,278,145,278,145,Eucalyptus dealbata,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,dealbata,NA,Eucalyptus dealbata,NA,NA,tree,NA,13,75,5,4,15000,35,115,7,7,15000,24,95,6,5.5,"Tree to 15 m. Bark smooth throughout, grey or white. Juvenile leaves broadly ovate, usually glaucous, slightly discolorous. Adult leaves lanceolate, acuminate, moderately thick; lamina 7.5-11.5 cm long, 1.3-3.5 cm wide, grey-green or glaucous; lateral veins at 35Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole terete or slightly flattened, 10-20 mm long. Umbels 7-11-flowered; peduncle angular, 7-12 mm long; pedicels 2-6 mm long. Buds ovoid to conical, glaucous; operculum conical, 5-6 mm long, 3-4 mm wide; hypanthium hemispherical or obconical, 2-4 mm long, 3-4 mm wide. Fruits hemispherical, 4-7 mm long, 5-7 mm wide; disc broad, ascending; valves 3 or 4. Seeds brown-black. Tumbledown. Gum. Fig. 91Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
724,150.06777777777776,-30.139722222222222,164,146,48,5650,314,13,301,234,89,234,89,817,113,46,28,284,161,284,161,Eucalyptus dealbata,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,dealbata,NA,Eucalyptus dealbata,NA,NA,tree,NA,13,75,5,4,15000,35,115,7,7,15000,24,95,6,5.5,"Tree to 15 m. Bark smooth throughout, grey or white. Juvenile leaves broadly ovate, usually glaucous, slightly discolorous. Adult leaves lanceolate, acuminate, moderately thick; lamina 7.5-11.5 cm long, 1.3-3.5 cm wide, grey-green or glaucous; lateral veins at 35Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole terete or slightly flattened, 10-20 mm long. Umbels 7-11-flowered; peduncle angular, 7-12 mm long; pedicels 2-6 mm long. Buds ovoid to conical, glaucous; operculum conical, 5-6 mm long, 3-4 mm wide; hypanthium hemispherical or obconical, 2-4 mm long, 3-4 mm wide. Fruits hemispherical, 4-7 mm long, 5-7 mm wide; disc broad, ascending; valves 3 or 4. Seeds brown-black. Tumbledown. Gum. Fig. 91Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
725,149.4713888888889,-30.82472222222222,176,147,48,5646,328,26,302,246,101,246,101,694,104,40,30,244,131,244,131,Eucalyptus rossii,1994,Eucalyptus,Eucalyptus,Eucalyptus,Psathyroxyla,Haemastomae,rossii,NA,Eucalyptus rossii,NA,NA,tree,NA,8,70,5,4,15000,13,150,6,5,15000,10.5,110,5.5,4.5,"Tree commonly to 15 m, sometimes to 25 m. Bark smooth throughout, white, grey or yellow-white, with insect â€˜scribblesâ€™. Juvenile leaves broadly lanceolate or lanceolate. Adult leaves lanceolate or narrowly lanceolate, acuminate, oblique, thin; lamina 7-15 cm long, 0.8-1.3 cm wide, grey-green; lateral veins just visible, at 25Â°â€“35Â°; intramarginal vein up to 1 mm from margin; petiole flattened, 10-20 mm long. Umbels 9-15-flowered; peduncle terete, 7-10 mm long; pedicels 2-5 mm long. Operculum hemispherical, sometimes apiculate, 1-2 mm long, 2-3 mm wide; hypanthium obconical or hemispherical, 2-3 mm long and wide. Fruits subglobular or hemispherical, 4-5 mm long, 5-6 mm wide; disc level or convex; valves 4, Â±level. Seeds red-brown. Scribbly. Gum. Figs 10, 60 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
728,146.6913888888889,-31.551111111111112,184,133,44,5844,336,40,296,252,120,258,107,453,56,22,25,153,83,147,89,Eucalyptus vicina,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,vicina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,146.50916666666666,-31.560277777777777,181,131,44,5869,333,39,294,250,117,255,104,458,56,24,24,155,88,145,93,Eucalyptus viridis,1994,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,NA,viridis,NA,Eucalyptus viridis,NA,NA,mallee,NA,4,60,3,2,10000,8,100,4,4,10000,6,80,3.5,3,"Mallee to 10 m. Bark rough, fibrous, dark grey on lower stems, then smooth and grey to pink-grey above. Juvenile leaves linear, the petioles difficult to distinguish from leaf base, green, concolorous. Adult leaves linear to narrowly lanceolate, uncinate; lamina 6-10 cm long, 0.4-0.8 cm wide, slightly shining, dark green; lateral veins faint, at 15Â°â€“25Â°; intramarginal vein up to 1 mm from margin; petiole terete or slightly flattened, 5-10 mm long. Conflorescence usually axillary, simple, rarely terminal, paniculate; umbels 7-flowered; peduncle quadrangular, 5-8 mm long; pedicels 2-4 mm long. Buds fusiform; operculum conical, 2-3 mm long and wide; hypanthium obconical, 2-3 mm long and wide. Fruits hemispherical to subglobular, 2-4 mm long, 3-4 mm wide; disc narrow, descending; valves 4, included. Green. Mallee. Fig. 104Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
730,146.27972222222223,-31.540833333333335,182,130,44,5844,332,40,292,250,118,255,105,446,54,24,24,153,87,139,92,Eucalyptus morrisii,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,morrisii,NA,Eucalyptus morrisii,NA,NA,mallee,NA,12,80,6,7,10000,20,120,9,9,10000,16,100,7.5,8,"Mallee or straggly tree to 10 m. Bark rough, fibrous on base of trunk, or extending over all the trunk and branches. Juvenile leaves linear, green, slightly discolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate, moderately thick; lamina 8-12 cm long, 1.2-2 cm wide, grey-green; lateral veins at 25Â°â€“35Â°; intramarginal vein up to 2 mm from margin; petiole slightly flattened, 10-20 mm long. Umbels usually 3-flowered, rarely to 7-flowered; peduncle thick, quadrangular, 5-10 mm long; pedicels absent or to 3 mm long. Buds ovoid; operculum conical, 5-7 mm long, 5-6 mm wide; hypanthium obconical, 2-4 mm long, 5-6 mm wide. Fruits ovoid or subglobular, 7-9 mm long, 6-9 mm wide; disc broad, steeply ascending; valves 4-6. Seeds brown-black. Grey. Mallee. Fig. 92Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
736,147.07333333333332,-33.89222222222222,162,129,44,5763,317,28,289,166,236,236,88,508,52,34,13,140,118,118,121,Eucalyptus polybractea,1994,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,NA,polybractea,NA,Eucalyptus polybractea,NA,NA,mallee,NA,4,60,NA,3,10000,11,110,NA,5,10000,7.5,85,NA,4,"Mallee to 10 m. Bark rough, fibrous on lower stems, then smooth and grey to pink-grey above. Juvenile leaves linear to lanceolate, slightly glaucous, concolorous. Adult leaves narrowly lanceolate, acuminate; lamina 6-11 cm long, 0.4-1.1 cm wide, blue-green to grey-green; lateral veins faint, at 20Â°â€“30Â°; intramarginal vein up to 1 mm from margin; petiole terete, 6-12 mm long. Conflorescence axillary, simple; umbels 7-11-flowered; peduncle terete or quadrangular, 4-10 mm long; pedicels 1-4 mm long. Buds clavate or fusiform; operculum hemispherical to conical, 2-3 mm long, 3-4 mm wide; hypanthium obovoid or obconical, 3-4 mm long and wide. Fruits ovoid to hemispherical, 3-5 mm long and wide; disc broad, descending; valves 3-5, included. Blue-leaved. Mallee. Fig. 104Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
737,148.41361111111112,-33.922777777777775,148,138,47,5564,308,15,293,111,191,220,77,729,75,51,13,208,162,174,191,Eucalyptus macrorhyncha subsp. macrorhyncha,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,macrorhyncha,macrorhyncha,Eucalyptus macrorhyncha,macrorhyncha,NA,tree,NA,NA,NA,7,6,35000,NA,NA,12,10,35000,NA,NA,9.5,8,"Tree to 35 m. Adult leaves: lamina 9-14 cm long, 1.2-2.7 cm wide; lateral veins prominent, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole 10-17 mm long. Umbels 7-11-flowered; peduncle 7-16 mm long; pedicels 2-8 mm long. Operculum rostrate, 5-6 mm long, 4-5 mm wide; hypanthium 3-4 mm long, 4-5 mm wide. Fruits globular, 6-10 mm long, 7-12 mm wide. Red. Stringybark. Fig. 56Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
742,150.00277777777777,-32.69361111111111,137,127,47,5019,274,6,268,200,106,200,71,776,96,49,22,254,158,254,163,Eucalyptus polyanthemos subsp. polyanthemos,1994,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,NA,polyanthemos,polyanthemos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,150.07472222222222,-32.60861111111111,148,132,48,5068,286,13,273,211,117,211,81,704,92,42,26,240,137,240,138,Eucalyptus dawsonii,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Amissae,dawsonii,NA,Eucalyptus dawsonii,NA,NA,tree,NA,NA,NA,2,3,28000,NA,NA,4,6,28000,NA,NA,3,4.5,"Tree to 28 m. Adult leaves: lamina 10-15 cm long, 1.5-2.5 cm wide; lateral veins at 35Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 15-23 mm long. Peduncle terete, 6-10 mm long; pedicels 2-4 mm long. Buds glaucous; operculum conical, approx 2 mm long and wide; hypanthium obconical, 2-3 mm long, approx 2 mm wide. Fruits glaucous, 3-6 mm long, 2-4 mm wide. Slaty. Gum. Fig. 102Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
746,150.22805555555556,-32.40361111111111,164,137,48,5092,303,23,280,227,97,227,97,629,91,33,34,233,108,233,108,Eucalyptus caleyi subsp. caleyi,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,caleyi,caleyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,150.22222222222223,-32.403888888888886,164,137,48,5092,303,23,280,227,97,227,97,629,91,33,34,233,108,233,108,Eucalyptus conica,1994,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,NA,conica,NA,Eucalyptus conica,NA,NA,tree,NA,8,70,3,5,21000,25,120,5,7,21000,16.5,95,4,6,"Tree to 21 m. Bark fibrous on trunk and larger branches, grey to grey-brown, then smooth, white above. Juvenile leaves ovate, light green, slightly discolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate; lamina 7-12 cm long, 0.8-2.5 cm wide, dull, grey-green; lateral veins faint, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole terete, 10-20 mm long. Conflorescence terminal, paniculate, and axillary umbels; peduncle terete or quadrangular, 4-10 mm long; pedicels 2-4 mm long. Buds clavate to fusiform; operculum conical, 1-2 mm long, approx 3 mm wide; hypanthium obconical, 2-4 mm long, approx 3 mm wide. Fruits obconical, 5-7 mm long, 3-5 mm wide; disc narrow. Fuzzy. Box. Fig. 106 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
751,150.04722222222222,-32.301944444444445,159,134,48,5142,298,20,278,223,92,223,92,643,90,35,31,229,115,229,115,Eucalyptus dwyeri,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,dwyeri,NA,Eucalyptus dwyeri,NA,NA,mallee,NA,12,100,NA,4,6000,25,150,NA,7,6000,18.5,125,NA,5.5,"Mallee or small tree to 6 m. Bark smooth throughout, cream, white or grey. Juvenile leaves narrowly lanceolate to lanceolate, pale green, slightly discolorous. Adult leaves narrowly lanceolate to lanceolate, acuminate, thin; lamina 10-15 cm long, 1.2-2.5 cm wide, dull, green or grey-green; lateral veins at 35Â°â€“45Â°; intramarginal vein up to 1 mm from margin; petiole terete or slightly flattened, 15-25 mm long. Umbels 7-flowered; peduncle angular, 6-15 mm long; pedicels 1-3 mm long. Buds conical or fusiform; operculum conical, 3-5 mm long and wide; hypanthium obconical, 2-3 mm long, 3-5 mm wide. Fruits hemispherical, cylindrical or subcampanulate, 4-7 mm long and wide; disc narrow, level or ascending; valves 3 or 4, level or exserted. Seeds brown-black. Dwyerâ€™s Mallee. Gum. Fig. 91 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
